,Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Degree Attributes,Schedule Information,Class,GPA
3542,2020,Fall,2020-fa,UP,456,Sustainable Planning Workshop,"Focuses on applying sustainable planning principles in a real world setting. Readings and research into indices of sustainable development, sustainable urbanism, and related literature help establish parameters for resolving a local planning project. Course is a hybrid workshop with portions of the semester spent on reading, research, and application working with a local planning agency. 4 undergraduate hours. 4 graduate hours. Prerequisite: UP 136 and UP 205, senior or graduate standing, or consent of instructor.",4 hours.,,,UP456,3.78
3543,2020,Fall,2020-fa,UP,460,Transportation/Land Use Policy,Provides an integrated perspective and analytical framework for understanding urban transportation and land use policies. Emphasizes the interplay between the built environment and transportation by focusing on: fundamental travel demand theories; performance measures of urban transportation systems; impacts of transportation on land use and urban form; impacts of land use and urban form on travel patterns; congestion pricing; public transportation and active transportation; and transit oriented development (TOD). 4 undergraduate hours. 4 graduate hours.,4 hours.,,,UP460,3.71
3544,2020,Fall,2020-fa,UP,473,Housing &amp; Urban Policy,"The role of housing in American social policy planning: the history of public and private intervention in housing, regulation of supply and demand within housing markets and market imperfections; analysis of public policies for housing as they affect special populations (for example, the poor, the elderly, the disabled, homeless, and minorities). 4 undergraduate hours. 4 graduate hours.",4 hours.,,,UP473,3.75
3545,2020,Fall,2020-fa,UP,478,Community Development Workshop,"Application of community development principles and techniques to the solution of environmental, economic and social problems facing low income urban communities. Involves small group projects and off-campus field work in collaboration with community leaders. 4 undergraduate hours. 4 graduate hours. Prerequisite: UP 260, senior or graduate standing, or consent of instructor.",4 hours.,,,UP478,
3546,2020,Fall,2020-fa,UP,479,Community Engagement in Planning,"Students will explore in theory, policy and practice community engagement through a case study, and observe actual planning and decision-making processes at different scales and contexts. Students will learn different tools and strategies that bring people together, particularly in low-income neighborhoods and culturally diverse metropolitan regions. Collectively, students will design a participatory process. Throughout the semester, students will make field trips to stakeholder communities and planning agencies, and grapple with the myriad challenges and dilemmas faced by nonprofit advocates, community activists, and equity-oriented public planners. 3 undergraduate hours. 4 graduate hours. Credit is not given for UP 479 if credit has already been received for UP 494-LT.",3 OR 4 hours.,,,UP479,
3547,2020,Fall,2020-fa,UP,481,Urban Communities &amp; Public Pol,Same as AFRO 481 and SOC 472. See AFRO 481.,3 OR 4 hours.,,,UP481,
3548,2020,Fall,2020-fa,UP,494,Special Topics in Planning,"Seminar on topics of current interest, as announced in the Schedule. 1 to 6 undergraduate hours. 1 to 6 graduate hours. May be repeated to a maximum of 16 hours.",1 TO 6 hours.,,,UP494,3.44
3549,2020,Fall,2020-fa,UP,501,Planning History and Theory,"Offers students a survey of classic and contemporary theories of planning. Students will gain a deeper appreciation for the profession's roots as well as be introduced to some of ""the theoretical tools"" used to analyze planning. An important aspect of the course is intellectual dialogue through critical reading, informed discussion and writing assignments. Prerequisite: Graduate standing in Urban Planning or consent of instructor.",4 hours.,,,UP501,3.63
3550,2020,Fall,2020-fa,UP,503,Physical Planning,Provides grounding in the issues and principles underlying physical planning; lecture and discussion sessions are complemented by project work that applies principles and methods. Prerequisite: Graduate standing in Urban Planning or consent of instructor.,4 hours.,,,UP503,3.81
3551,2020,Fall,2020-fa,UP,504,Urban History and Theory,"Historical and international comparison of the origins and evolution of cities, the process of urbanization, and the human endeavor to effect urban growth and change. Includes history of urban physical form and of planning efforts, emphasizing planning origins in the nineteenth century and transnational influences. Includes equity issues of urban spatial arrangement, including racial segregation and housing market differentiation. Covers elements of urban physical form, including grid and organic structure, commercial city forms, the urban skyline, and urban sprawl. Prerequisite: Graduate standing in Urban Planning or consent of instructor.",4 hours.,,,UP504,3.7
3552,2020,Fall,2020-fa,UP,509,Economics for Planners,"Exploration of how economics can contribute to understanding and solving urban problems. Application of economic analysis and reasoning to the important issues that planners confront, including zoning, land use, housing investment, and transportation. Focuses also on skills to use economic methods effectively.",4 hours.,,,UP509,3.84
3553,2020,Fall,2020-fa,UP,510,Plan Making,"Provides skills to develop a wide range of plans and an understanding of the processes to implement them. Topics covered include planning analysis, political constraints of planning and planning ethics, techniques of negotiation, facilitation, mediation, and presentation to the public. Uses a general framework for plan making that includes plan review, problem framing, information gathering, alternative modeling, scenarios development, impact assessment, and alternatives evaluation. Students will work on applied tasks individually and in groups. Prerequisite: Graduate standing or consent of instructor.",4 hours.,,,UP510,3.65
3554,2020,Fall,2020-fa,UP,513,Urban Skills &amp; Applications II: Chicago Practicum,"Application of skills and concepts learned in UP 512. Students undertake a field project in close collaboration with a faculty advisor. Students work in teams on the selected project, and weekly meetings explore urban issues and fieldwork challenges. 4 graduate hours. No professional credit. Prerequisite: UP 512. For graduate students in the Sustainable Urban Management degree program.",4 hours.,,,UP513,
3555,2020,Fall,2020-fa,UP,519,Advanced Applications of GIS,"Advanced course in geographic information systems emphasizing application of GIS to problems involving spatial analysis. Building upon fundamental concepts, students learn to use GIS software frequently found in planning practice. Also prepares students to use GIS in research requiring management and analysis of geographic data. Extensive use of computing workstations. Prerequisite: UP 418 or consent of instructor.",4 hours.,,,UP519,
3556,2020,Fall,2020-fa,UP,545,Economic Development Policy,"Explores and evaluates urban and regional economic development policy in the U.S. Taking the twin lenses of cities and urbanized regions, it asks why the public sector engages in economic development; how the goals of economic development are defined; and how different policies attempt to steer economic activity and jobs to particular places. The course pays special attention to the question of equity, asking who will benefit from different policies.",4 hours.,,,UP545,3.78
3557,2020,Fall,2020-fa,UP,590,Professional Internship,"Summer, part-time, or other professional-level employment in the field of planning, usually in an area of concentration; exposure to the social, political, and institutional setting in which planning operates; and full documentation of internship activities required. Approved for S/U grading only. Prerequisite: Consent of instructor.",0 hours.,,,UP590,
3558,2020,Fall,2020-fa,UP,591,Capstone Seminar,"Provides general capstone advising to MUP students. Seminar is used for peer discussion and feedback about work in progress, as well as to organize for the capstone poster session held each spring semester. Meets on a monthly basis. Approved for S/U grading only. May be repeated in separate terms.",0 hours.,,,UP591,
